,id,rule_name,description,magnitude,historical,closeUser,formattedClosedDate,closedWithCustomizedReason,localizedCloseReason,usernameOrderBy,deviceOrderBy,domainInfo,offenseMapper,offenseMapperType,archived,offenseSource,escapedFormattedOffenseSource,formattedOffenseType,description.1,fullDescription,credibility,credibilityFormatted,severity,severityFormatted,relevance,relevanceFormatted,categoryCount,targetCount,attackerCount,eventCount,formattedEventCount,flowCount,formattedFlowCount,eventDescription,startTime,endTime,attacker,attackerDescription,target,targetDescription,tokensAsString,deviceCount,userCount,attackerId,formattedStartTime,formattedEndTime,formattedLastEventTime,formattedDuration,assignedToUser,username,dismissedCode,allNotes,targetNetwork,startTimeAbs,endTimeAbs,targetNetworkDescription,attackerNetwork,attackerIP,remoteTargetCount,localTargetCount,targetNetworkCount,domainName
237,265177,GR Chia: Brute Force VPN SSL Fortigate,"SSL alerts
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:-1402435281,172.104.137.47,Source IP,SSL alerts ,SSL alerts ,2,2,5,5,0,0,2,1,1,11,11,0,0,11 events and 0 flows in 2 categories,Fri Oct 21 08:38:05 COT 2022,Fri Oct 21 08:38:14 COT 2022,172.104.137.47,172.104.137.47,172.201.1.1,172.201.1.1 ,1|2090835,1,0,1271342,"Oct 21, 2022, 8:38:05 AM","Oct 21, 2022, 8:38:14 AM",14d 6m 17s,9s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166636000000000000    ,166636000000000000    ,other,other,172.104.137.47,1,0,1,GR CHIA SAS
238,265215,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1842206072,109.205.213.120,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,85,1,5745,"5,745",0,0,"5,745 events and 0 flows in 1 categories",Fri Oct 21 10:45:01 COT 2022,Fri Oct 21 14:02:07 COT 2022,109.205.213.120,109.205.213.120,190.60.209.19,Local (17) Remote (68) ,2091423|2091358|1|2091290|2091546|2091224|2091288|2091542|2091283|2091471|2091469|2091532|2091212|2091209|2091463|2091205|2091331|2091330|2091456|2091328|2091199|2091253|2091508|2091245|2091499|2091242|2091561|2091559|2091431|2091558|2091238|2091425,3,0,1271551,"Oct 21, 2022, 10:45:01 AM","Oct 21, 2022, 2:02:07 PM",13d 18h 42m 24s,3h 17m 5s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166637000000000000    ,166638000000000000    ,Multiple (3),other,109.205.213.120,68,17,3,GR CHIA SAS
239,265296,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1509467102,89.248.163.222,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,3,69,1,7448,"7,448",0,0,"7,448 events and 0 flows in 3 categories",Fri Oct 21 15:34:23 COT 2022,Sat Oct 22 23:41:59 COT 2022,89.248.163.222,89.248.163.222,190.60.209.19,190.60.209.19 Remote (68) ,1|2091989|2093732,3,0,1272048,"Oct 21, 2022, 3:34:23 PM","Oct 22, 2022, 11:41:59 PM",12d 9h 2m 32s,1d 8h 7m 35s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166638000000000000    ,16665000000000000    ,Multiple (2),other,89.248.163.222,68,1,2,GR CHIA SAS
240,265311,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1102917509,190.66.208.123,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,4,1,2669,"2,669",0,0,"2,669 events and 0 flows in 1 categories",Fri Oct 21 16:26:57 COT 2022,Sat Oct 22 07:45:32 COT 2022,190.66.208.123,190.66.208.123,200.14.43.240,200.14.43.240 Remote (3) ,1|2092061|2092811|2092072|2092054|2092757|2092068|2092772,2,0,1272121,"Oct 21, 2022, 4:26:57 PM","Oct 22, 2022, 7:45:32 AM",13d 58m 59s,15h 18m 35s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166639000000000000    ,166644000000000000    ,Multiple (2),other,190.66.208.123,3,1,2,GR CHIA SAS
241,265350,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:1754805308,104.152.52.60,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,117,117,0,0,117 events and 0 flows in 1 categories,Fri Oct 21 19:40:37 COT 2022,Fri Oct 21 19:40:39 COT 2022,104.152.52.60,104.152.52.60,200.14.43.240,200.14.43.240 ,1|2092250,1,0,1166422,"Oct 21, 2022, 7:40:37 PM","Oct 21, 2022, 7:40:39 PM",13d 13h 3m 52s,1s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,16664000000000000    ,16664000000000000    ,GR_CHIA.Publicas_Mercanet,other,104.152.52.60,0,1,1,GR CHIA SAS
242,265354,GR Chia: Brute Force VPN SSL Fortigate,"SSL alerts
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:1583755713,94.102.49.193,Source IP,SSL alerts ,SSL alerts ,2,2,5,5,0,0,2,1,1,12,12,0,0,12 events and 0 flows in 2 categories,Fri Oct 21 19:50:08 COT 2022,Fri Oct 21 19:50:24 COT 2022,94.102.49.193,94.102.49.193,172.201.1.1,172.201.1.1 ,1|2092257,1,0,1164157,"Oct 21, 2022, 7:50:08 PM","Oct 21, 2022, 7:50:24 PM",13d 12h 54m 7s,16s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,16664000000000000    ,16664000000000000    ,other,other,94.102.49.193,1,0,1,GR CHIA SAS
243,265367,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1100140198,190.109.49.90,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,3,1,758,758,0,0,758 events and 0 flows in 1 categories,Fri Oct 21 20:17:49 COT 2022,Fri Oct 21 20:18:57 COT 2022,190.109.49.90,190.109.49.90,200.14.43.240,200.14.43.240 Remote (2) ,1|2092294,2,0,1272425,"Oct 21, 2022, 8:17:49 PM","Oct 21, 2022, 8:18:57 PM",13d 12h 25m 34s,1m 7s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,16664000000000000    ,16664000000000000    ,Multiple (2),other,190.109.49.90,2,1,2,GR CHIA SAS
244,265507,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1167714785,186.102.22.31,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,117,117,0,0,117 events and 0 flows in 1 categories,Sat Oct 22 09:05:03 COT 2022,Sat Oct 22 09:05:10 COT 2022,186.102.22.31,186.102.22.31,190.60.74.242,190.60.74.242 ,1|2092869,1,0,1273551,"Oct 22, 2022, 9:05:03 AM","Oct 22, 2022, 9:05:10 AM",12d 23h 39m 22s,6s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166645000000000000    ,166645000000000000    ,other,other,186.102.22.31,1,0,1,GR CHIA SAS
245,265510,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1167855232,186.99.241.128,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,2,1,9393,"9,393",0,0,"9,393 events and 0 flows in 1 categories",Sat Oct 22 09:25:49 COT 2022,Wed Oct 26 10:43:02 COT 2022,186.99.241.128,186.99.241.128,200.14.43.240,200.14.43.240 190.60.74.241 ,2095679|1|2092926|2101971|2099732|2093947|2094585|2102056|2100873|2092882|2100751|2102799,2,0,1273573,"Oct 22, 2022, 9:25:49 AM","Oct 26, 2022, 10:43:02 AM",8d 22h 1m 29s,4d 1h 17m 13s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166645000000000000    ,16668000000000000    ,Multiple (2),other,186.99.241.128,1,1,2,GR CHIA SAS
246,265511,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1167698725,186.102.84.219,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,2,1,397,397,0,0,397 events and 0 flows in 1 categories,Sat Oct 22 09:31:22 COT 2022,Sat Oct 22 09:32:59 COT 2022,186.102.84.219,186.102.84.219,190.60.74.245,Remote (2) ,1|2092886,1,0,1273580,"Oct 22, 2022, 9:31:22 AM","Oct 22, 2022, 9:32:59 AM",12d 23h 11m 32s,1m 36s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166645000000000000    ,166645000000000000    ,other,other,186.102.84.219,2,0,1,GR CHIA SAS
247,265522,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1167700737,186.102.76.255,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,3,1,1193,"1,193",0,0,"1,193 events and 0 flows in 1 categories",Sat Oct 22 10:09:22 COT 2022,Sat Oct 22 10:18:30 COT 2022,186.102.76.255,186.102.76.255,200.14.43.240,200.14.43.240 Remote (2) ,1|2092916|2092913,2,0,1273623,"Oct 22, 2022, 10:09:22 AM","Oct 22, 2022, 10:18:30 AM",12d 22h 26m 1s,9m 7s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166645000000000000    ,166645000000000000    ,Multiple (2),other,186.102.76.255,2,1,2,GR CHIA SAS
248,265535,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1083803643,191.102.120.5,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,6,1,18780,"18,78",0,0,"18,780 events and 0 flows in 1 categories",Sat Oct 22 11:28:31 COT 2022,Tue Oct 25 11:06:59 COT 2022,191.102.120.5,191.102.120.5,200.14.43.240,200.14.43.240 Remote (5) ,2093007|2100656|1|2092968|2092979|2092994|2100655,2,0,1063191,"Oct 22, 2022, 11:28:31 AM","Oct 25, 2022, 11:06:59 AM",9d 21h 37m 32s,2d 23h 38m 28s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166646000000000000    ,166671000000000000    ,Multiple (2),other,191.102.120.5,5,1,2,GR CHIA SAS
249,265540,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1167718808,186.102.6.104,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,2,1,1045,"1,045",0,0,"1,045 events and 0 flows in 1 categories",Sat Oct 22 11:49:05 COT 2022,Sat Oct 22 11:53:10 COT 2022,186.102.6.104,186.102.6.104,200.14.43.240,200.14.43.240 190.60.74.242 ,1|2092985,2,0,1273752,"Oct 22, 2022, 11:49:05 AM","Oct 22, 2022, 11:53:10 AM",12d 20h 51m 21s,4m 4s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166646000000000000    ,166646000000000000    ,Multiple (2),other,186.102.6.104,1,1,2,GR CHIA SAS
250,265544,GR Chia: Forti Access denied due to possible port scan,"Access denied due to possible port scan
 containing Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:168434858,10.10.28.170,Source IP,Access denied due to possible port scan  containing Firewall Deny ,Access denied due to possible port scan  containing Firewall Deny ,2,2,5,5,0,0,2,1,1,1675,"1,675",0,0,"1,675 events and 0 flows in 2 categories",Sat Oct 22 11:28:49 COT 2022,Sat Oct 22 12:09:10 COT 2022,10.10.28.170,10.10.28.170,191.102.120.5,191.102.120.5 ,1|2092995,2,0,1273763,"Oct 22, 2022, 11:28:49 AM","Oct 22, 2022, 12:09:10 PM",12d 20h 35m 21s,40m 21s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166646000000000000    ,166646000000000000    ,other,GR_CHIA.FW_IFX,10.10.28.170,1,0,1,GR CHIA SAS
251,265545,GR Chia: Forti Access denied due to possible port scan,"Access denied due to possible port scan
 containing Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:168437962,10.10.40.202,Source IP,Access denied due to possible port scan  containing Firewall Deny ,Access denied due to possible port scan  containing Firewall Deny ,2,2,5,5,0,0,2,1,1,1242,"1,242",0,0,"1,242 events and 0 flows in 2 categories",Sat Oct 22 11:04:54 COT 2022,Sat Oct 22 12:05:59 COT 2022,10.10.40.202,10.10.40.202,191.102.120.5,191.102.120.5 ,1|2092998,2,0,1273765,"Oct 22, 2022, 11:04:54 AM","Oct 22, 2022, 12:05:59 PM",12d 20h 38m 32s,1h 1m 5s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166645000000000000    ,166646000000000000    ,other,GR_CHIA.FW_IFX,10.10.40.202,1,0,1,GR CHIA SAS
252,265546,GR Chia: Forti Access denied due to possible port scan,"Access denied due to possible port scan
 containing Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:168436287,10.10.34.63,Source IP,Access denied due to possible port scan  containing Firewall Deny ,Access denied due to possible port scan  containing Firewall Deny ,2,2,5,5,0,0,2,1,1,1943,"1,943",0,0,"1,943 events and 0 flows in 2 categories",Sat Oct 22 11:30:15 COT 2022,Sat Oct 22 12:06:59 COT 2022,10.10.34.63,10.10.34.63,191.102.120.5,191.102.120.5 ,1|2093003,2,0,1273775,"Oct 22, 2022, 11:30:15 AM","Oct 22, 2022, 12:06:59 PM",12d 20h 37m 32s,36m 44s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166646000000000000    ,166646000000000000    ,other,GR_CHIA.FW_IFX,10.10.34.63,1,0,1,GR CHIA SAS
253,265547,GR Chia: Forti Access denied due to possible port scan,"Access denied due to possible port scan
 containing Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:168434888,10.10.28.200,Source IP,Access denied due to possible port scan  containing Firewall Deny ,Access denied due to possible port scan  containing Firewall Deny ,3,3,5,5,0,0,2,1,1,1856,"1,856",0,0,"1,856 events and 0 flows in 2 categories",Sat Oct 22 11:30:19 COT 2022,Sat Oct 22 12:06:54 COT 2022,10.10.28.200,10.10.28.200,191.102.120.5,191.102.120.5 ,1|2093005,2,0,1063864,"Oct 22, 2022, 11:30:19 AM","Oct 22, 2022, 12:06:54 PM",12d 20h 37m 37s,36m 34s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166646000000000000    ,166646000000000000    ,other,GR_CHIA.FW_IFX,10.10.28.200,1,0,1,GR CHIA SAS
254,265548,GR Chia: Forti Access denied due to possible port scan,"Access denied due to possible port scan
 containing Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:168437968,10.10.40.208,Source IP,Access denied due to possible port scan  containing Firewall Deny ,Access denied due to possible port scan  containing Firewall Deny ,2,2,5,5,0,0,2,3,1,2035,"2,035",0,0,"2,035 events and 0 flows in 2 categories",Sat Oct 22 11:28:51 COT 2022,Sat Oct 22 12:24:42 COT 2022,10.10.40.208,10.10.40.208,45.159.204.28,Remote (3) ,1|2093008,3,0,1273780,"Oct 22, 2022, 11:28:51 AM","Oct 22, 2022, 12:24:42 PM",12d 20h 19m 49s,55m 50s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166646000000000000    ,166646000000000000    ,other,GR_CHIA.FW_IFX,10.10.40.208,3,0,1,GR CHIA SAS
255,265564,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1093047801,190.217.106.7,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,3,1,1694,"1,694",0,0,"1,694 events and 0 flows in 1 categories",Sat Oct 22 13:43:52 COT 2022,Sat Oct 22 13:48:37 COT 2022,190.217.106.7,190.217.106.7,200.14.43.240,200.14.43.240 Remote (2) ,1|2093111,2,0,1273948,"Oct 22, 2022, 1:43:52 PM","Oct 22, 2022, 1:48:37 PM",12d 18h 55m 54s,4m 45s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166646000000000000    ,166646000000000000    ,Multiple (2),other,190.217.106.7,2,1,2,GR CHIA SAS
256,265593,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:2002805762,119.96.100.2,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,7,68,1,10084,"10,084",0,0,"10,084 events and 0 flows in 7 categories",Sat Oct 22 15:59:46 COT 2022,Sat Oct 22 16:07:59 COT 2022,119.96.100.2,119.96.100.2,190.60.74.140,Remote (68) ,1|2093242,2,0,1274158,"Oct 22, 2022, 3:59:46 PM","Oct 22, 2022, 4:07:59 PM",12d 16h 36m 32s,8m 13s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166647000000000000    ,166647000000000000    ,other,other,119.96.100.2,68,0,1,GR CHIA SAS
257,265600,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1862754438,111.7.96.134,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,17,1,385,385,0,0,385 events and 0 flows in 1 categories,Sat Oct 22 16:48:57 COT 2022,Sat Oct 22 17:16:31 COT 2022,111.7.96.134,111.7.96.134,200.14.43.140,Local (3) Remote (14) ,2093343|1|2093373|2093309|2093369|2093305|2093303|2093366|2093398|2093392|2093358|2093389|2093388|2093320|2093352|2093348|2093315,2,0,1274222,"Oct 22, 2022, 4:48:57 PM","Oct 22, 2022, 5:16:31 PM",12d 15h 28m,27m 34s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166648000000000000    ,166648000000000000    ,Multiple (2),other,111.7.96.134,14,3,2,GR CHIA SAS
258,265601,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1862754437,111.7.96.133,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,11,1,505,505,0,0,505 events and 0 flows in 1 categories,Sat Oct 22 16:49:25 COT 2022,Sat Oct 22 17:18:54 COT 2022,111.7.96.133,111.7.96.133,200.14.43.140,Local (4) Remote (7) ,1|2093339|2093402|2093336|2093334|2093332|2093329|2093324|2093387|2093385|2093383|2093319|2093317|2093379|2093314|2093375|2093308|2093371|2093306|2093368|2093302|2093362|2093356|2093351|2093347,2,0,1018507,"Oct 22, 2022, 4:49:25 PM","Oct 22, 2022, 5:18:54 PM",12d 15h 25m 37s,29m 29s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166648000000000000    ,166648000000000000    ,Multiple (2),other,111.7.96.133,7,4,2,GR CHIA SAS
259,265603,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1167714125,186.102.24.179,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,3,1,487,487,0,0,487 events and 0 flows in 1 categories,Sat Oct 22 16:54:07 COT 2022,Sat Oct 22 16:57:18 COT 2022,186.102.24.179,186.102.24.179,200.14.43.240,200.14.43.240 Remote (2) ,1|2093312,2,0,1274224,"Oct 22, 2022, 4:54:07 PM","Oct 22, 2022, 4:57:18 PM",12d 15h 47m 13s,3m 11s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166648000000000000    ,166648000000000000    ,Multiple (2),other,186.102.24.179,2,1,2,GR CHIA SAS
260,265604,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1862754436,111.7.96.132,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,16,1,352,352,0,0,352 events and 0 flows in 1 categories,Sat Oct 22 16:53:15 COT 2022,Sat Oct 22 17:17:19 COT 2022,111.7.96.132,111.7.96.132,200.14.43.140,Local (6) Remote (10) ,2093374|1|2093370|2093399|2093367|2093363|2093393|2093360|2093359|2093327|2093386|2093321|2093384|2093318|2093381|2093378,3,0,1274235,"Oct 22, 2022, 4:53:15 PM","Oct 22, 2022, 5:17:19 PM",12d 15h 27m 12s,24m 4s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166648000000000000    ,166648000000000000    ,Multiple (3),other,111.7.96.132,10,6,3,GR CHIA SAS
261,265605,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1862754439,111.7.96.135,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,10,1,336,336,0,0,336 events and 0 flows in 1 categories,Sat Oct 22 16:56:42 COT 2022,Sat Oct 22 17:18:36 COT 2022,111.7.96.135,111.7.96.135,200.14.43.140,Local (3) Remote (7) ,1|2093341|2093401|2093400|2093335|2093333|2093364|2093396|2093331|2093394|2093361|2093328|2093391|2093355|2093350|2093346|2093377,3,0,1274240,"Oct 22, 2022, 4:56:42 PM","Oct 22, 2022, 5:18:36 PM",12d 15h 25m 55s,21m 54s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166648000000000000    ,166648000000000000    ,Multiple (3),other,111.7.96.135,7,3,3,GR CHIA SAS
262,265609,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1167704806,186.102.61.26,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,2,1,83,83,0,0,83 events and 0 flows in 1 categories,Sat Oct 22 17:26:10 COT 2022,Sat Oct 22 17:26:11 COT 2022,186.102.61.26,186.102.61.26,190.60.74.245,Remote (2) ,1|2093406,1,0,1274273,"Oct 22, 2022, 5:26:10 PM","Oct 22, 2022, 5:26:11 PM",12d 15h 18m 20s,1s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166648000000000000    ,166648000000000000    ,other,other,186.102.61.26,2,0,1,GR CHIA SAS
